_id,ndc11,part,rxcui,acqDate,name,labeler,deaSchedule,attribution,mpc,ingredients,ingredientsAvailable,rxnavImageObjectId,rxnavImageFileName,rxnavImageSize,nlmImageObjectId,nlmImageFileName,nlmImageSize,rxnavImageSizeFull,nlmImageSizeFull,imageSize,rxnavImageSize1024,rxnavImageSize800,nlmImageSize800,rxnavImageSize600,nlmImageSize600,rxnavImageSize300,nlmImageSize300,rxnavImageSize120,nlmImageSize120,relabelersNdc9,status,splSetId,splRootId,splVersion
{'$oid': '5a32f6adeb4525ea9e82cd44'},13668-0132-01,1,402698,01-19-2015,24 HR Felodipine 2.5 MG Extended Release Oral Tablet,Torrent Pharmaceuticals Limited,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 8, 'color': 'GREEN', 'imprint': '32;2;5', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185685115,13668-0132-01_RXNAVIMAGE10_113F0898.jpg,579672,168907899,13668-0132-01_NLMIMAGE10_113F0898.jpg,441007,579672,441007.0,3726.0,249692,163369,115658.0,102185,71731.0,29272,20354.0,4814,3726.0,"[{'@sourceNdc9': '13668-0132', 'ndc9': ['63629-5418']}]",,60fb803e-ccf7-46f2-b506-e157ce440f87,97983f2f-7a3c-4400-90ae-fe5fc7e09f0c,2.0
{'$oid': '5a32f6adeb4525ea9e82cd45'},00591-2521-01,1,314106,01-19-2015,Metronidazole 250 MG Oral Tablet,"Watson Laboratories, Inc.",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 9, 'color': 'WHITE', 'imprint': '3969;WPI', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185685616,00591-2521-01_RXNAVIMAGE10_C63F630B.jpg,492759,168908400,00591-2521-01_NLMIMAGE10_C63F630B.jpg,357653,492759,357653.0,3402.0,198384,127968,81835.0,80758,52007.0,24706,16121.0,4519,3402.0,"[{'@sourceNdc9': '00591-2521', 'ndc9': ['10544-0562', '49349-0989', '50436-4032', '51079-0216', '58118-2521', '61786-0030', '68084-0216', '68788-8930', '68788-9505']}]",,394e0a80-4fb6-425c-b614-52c118db769e,880465e6-24c3-4ba6-a9c2-b372a3325e8e,12.0
{'$oid': '5a32f6adeb4525ea9e82cd46'},62175-0302-46,1,854868,01-19-2015,Rabeprazole sodium 20 MG Delayed Release Oral Tablet,Kremers Urban Pharmaceuticals Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 7, 'color': 'BLUE', 'imprint': 'KU;7', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185684907,62175-0302-46_RXNAVIMAGE10_C63EE317.jpg,549106,168907691,62175-0302-46_NLMIMAGE10_C63EE317.jpg,411814,549106,411814.0,4396.0,226795,147947,101111.0,93349,63656.0,28211,19525.0,5429,4396.0,"[{'@sourceNdc9': '62175-0302', 'ndc9': ['42291-0722', '50436-0302', '63187-0259']}]",,7f7d68f0-972b-4315-b712-0bb8a84c85cc,77da62ee-f209-4f04-8cbf-6768f2fc495e,12.0
{'$oid': '5a32f6adeb4525ea9e82cd47'},68382-0114-05,1,312830,01-19-2015,Risperidone 1 MG Oral Tablet,Zydus Pharmaceuticals (USA) Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 6, 'color': 'WHITE', 'imprint': 'ZC75', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185685603,68382-0114-05_RXNAVIMAGE10_C13F609B.jpg,495992,168908387,68382-0114-05_NLMIMAGE10_C13F609B.jpg,363014,495992,363014.0,3262.0,207894,134913,90247.0,84522,56571.0,24531,16067.0,4360,3262.0,"[{'@sourceNdc9': '68382-0114', 'ndc9': ['50268-0696', '53808-0683', '55154-6033', '61919-0572', '64725-0114', '67046-0655', '68084-0272', '58118-0077', '49349-0284']}]",,713b5ac7-53d6-4139-8599-3028f789de4b,8985f983-adaf-4fff-a0ec-5d852132736f,14.0
{'$oid': '5a32f6adeb4525ea9e82cd48'},00603-6157-21,1,313584,01-19-2015,venlafaxine 37.5 MG Oral Tablet,"Qualitest Pharmaceutical, Inc.",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 8, 'color': 'ORANGE', 'imprint': '61;48;V', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 2}","{'active': [], 'inactive': []}",False,185684047,00603-6157-21_RXNAVIMAGE10_853E4292.jpg,588902,168906831,00603-6157-21_NLMIMAGE10_853E4292.jpg,460955,588902,460955.0,4801.0,255505,169402,124687.0,107314,79157.0,32444,24001.0,5710,4801.0,"[{'@sourceNdc9': '00603-6157', 'ndc9': ['43353-0689', '58118-6157']}]",,,,
{'$oid': '5a32f6adeb4525ea9e82cd49'},76439-0107-10,1,349420,01-19-2015,desloratadine 5 MG Oral Tablet,"Virtus Pharmaceuticals, LLC",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 6, 'color': 'BLUE', 'imprint': '5', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185685092,76439-0107-10_RXNAVIMAGE10_083F0448.jpg,565293,168907876,76439-0107-10_NLMIMAGE10_083F0448.jpg,441529,565293,441529.0,4186.0,246599,162746,120345.0,102754,76278.0,30455,22474.0,5184,4186.0,"[{'@sourceNdc9': '76439-0107', 'ndc9': ['42291-0229', '50268-0219', '63629-5270']}]",,,,
{'$oid': '5a32f6adeb4525ea9e82cd4a'},16571-0411-10,1,197511,01-19-2015,Ciprofloxacin 250 MG Oral Tablet,"PACK Pharmaceuticals, LLC",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 11, 'color': 'WHITE', 'imprint': 'P;250', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185684854,16571-0411-10_RXNAVIMAGE10_B23ED926.jpg,510593,168907638,16571-0411-10_NLMIMAGE10_B23ED926.jpg,375151,510593,375151.0,3603.0,208337,134313,89159.0,84835,56519.0,25607,17245.0,4705,3603.0,"[{'@sourceNdc9': '16571-0411', 'ndc9': ['10544-0603', '33261-0399', '43063-0410', '50436-3135', '58118-0411', '60760-0512', '61786-0097', '61919-0371', '63187-0142', '67296-0620', '68788-9280', '70786-0411']}]",,ef468722-68cd-440b-afd7-2285029db41f,f9acde68-bffb-42b3-a389-0a2ed7773247,3.0
{'$oid': '5a32f6adeb4525ea9e82cd4b'},00527-1791-01,1,859841,01-19-2015,Fluphenazine Hydrochloride 10 MG Oral Tablet,"Lannett Company, Inc.",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 10, 'color': 'ORANGE', 'imprint': 'LCI;1791', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185684884,00527-1791-01_RXNAVIMAGE10_BD3EDEC6.jpg,646489,168907668,00527-1791-01_NLMIMAGE10_BD3EDEC6.jpg,511947,646489,511947.0,4842.0,280453,182084,135247.0,112643,83243.0,32537,23822.0,5855,4842.0,"[{'@sourceNdc9': '00527-1791', 'ndc9': ['68084-0950', '58118-0091', '61786-0656']}]",,6cd6ba35-3481-48c1-87db-dc74ce9d7d75,c4dd08f5-e656-4e9c-bc4e-e0a2e80d16e5,8.0
{'$oid': '5a32f6adeb4525ea9e82cd4c'},68382-0117-14,1,314211,01-19-2015,Risperidone 4 MG Oral Tablet,Zydus Pharmaceuticals (USA) Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 11, 'color': 'GREEN', 'imprint': 'ZC;78', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185684794,68382-0117-14_RXNAVIMAGE10_9B3ECDE6.jpg,607745,168907578,68382-0117-14_NLMIMAGE10_9B3ECDE6.jpg,475591,607745,475591.0,3930.0,249022,158874,114569.0,96295,68742.0,27368,19261.0,5030,3930.0,"[{'@sourceNdc9': '68382-0117', 'ndc9': ['49349-0327', '50268-0699', '53808-1021', '67046-0658', '68084-0277', '58118-0081']}]",,713b5ac7-53d6-4139-8599-3028f789de4b,8985f983-adaf-4fff-a0ec-5d852132736f,14.0
{'$oid': '5a32f6adeb4525ea9e82cd4d'},64980-0133-10,1,309952,01-19-2015,Dipyridamole 25 MG Oral Tablet,"Rising Pharmaceuticals, Inc.",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 6, 'color': 'WHITE', 'imprint': 'SL;81', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185685405,64980-0133-10_RXNAVIMAGE10_7A3F3D19.jpg,508232,168908189,64980-0133-10_NLMIMAGE10_7A3F3D19.jpg,378217,508232,378217.0,3626.0,212862,138496,93956.0,87054,59054.0,26017,17449.0,4718,3626.0,"[{'@sourceNdc9': '64980-0133', 'ndc9': ['00904-1086']}]",,0146650f-d6e6-4a9c-8925-415b3c92b0e7,20d311f1-430f-48b7-be0e-b5964118e397,3.0
{'$oid': '5a32f6adeb4525ea9e82cd4e'},13668-0271-01,1,308973,01-19-2015,Carbamazepine 100 MG Chewable Tablet,Torrent Pharmaceuticals Limited,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 10, 'color': 'PINK', 'imprint': '271', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 2}","{'active': [], 'inactive': []}",False,185684034,13668-0271-01_RXNAVIMAGE10_803E4022.jpg,598242,168906818,13668-0271-01_NLMIMAGE10_803E4022.jpg,470328,598242,470328.0,4531.0,259123,170107,125518.0,106742,78915.0,31699,23484.0,5544,4531.0,"[{'@sourceNdc9': '13668-0271', 'ndc9': ['00615-4515', '49349-0694', '53808-0858', '58118-1271', '76237-0127', '00904-3854']}]",,97e6e175-75e8-437b-b457-ddb1ae4e857d,893021b6-e45c-4c6a-92c0-2b68de43ad01,10.0
{'$oid': '5a32f6adeb4525ea9e82cd4f'},45802-0425-78,1,997501,01-19-2015,Fexofenadine hydrochloride 60 MG Oral Tablet,Perrigo New York Inc,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 8, 'color': 'ORANGE', 'imprint': '93;7252', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185685261,45802-0425-78_RXNAVIMAGE10_473F23C9.jpg,564347,168908045,45802-0425-78_NLMIMAGE10_473F23C9.jpg,427040,564347,427040.0,4176.0,235693,154271,107125.0,95864,66284.0,28200,19449.0,5189,4176.0,"[{'@sourceNdc9': '45802-0425', 'ndc9': ['00615-7695', '10544-0231', '42254-0123', '66336-0560', '68151-1452', '54569-5737', '63187-0629', '69189-0425', '55700-0280']}]",,cd0694a4-0682-4272-a26c-2224445d2a56,860876c2-a0ea-4d0d-a746-6253533f93be,3.0
{'$oid': '5a32f6adeb4525ea9e82cd50'},65862-0391-10,1,312087,01-19-2015,Ondansetron 8 MG Disintegrating Oral Tablet,Aurobindo Pharma Limited,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 6, 'color': 'WHITE', 'imprint': '7;E', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185685238,65862-0391-10_RXNAVIMAGE10_3E3F1F78.jpg,459388,168908022,65862-0391-10_NLMIMAGE10_3E3F1F78.jpg,322366,459388,322366.0,3294.0,195740,128030,81820.0,81642,52386.0,24749,16084.0,4394,3294.0,"[{'@sourceNdc9': '65862-0391', 'ndc9': ['33358-0512', '45865-0563', '61919-0986', '63187-0266', '68788-9559', '60760-0306']}]",,,,
{'$oid': '5a32f6adeb4525ea9e82cd51'},00603-6150-21,1,313586,01-19-2015,venlafaxine 75 MG Oral Tablet,"Qualitest Pharmaceutical, Inc.",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 10, 'color': 'ORANGE', 'imprint': '61;50;V', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 2}","{'active': [], 'inactive': []}",False,185684011,00603-6150-21_RXNAVIMAGE10_773E3BD1.jpg,619946,168906795,00603-6150-21_NLMIMAGE10_773E3BD1.jpg,492967,619946,492967.0,4889.0,267671,176445,131689.0,111038,83372.0,33307,24966.0,5854,4889.0,"[{'@sourceNdc9': '00603-6150', 'ndc9': ['43353-0690', '55700-0002', '58118-6150', '50090-1013']}]",,,,
{'$oid': '5a32f6adeb4525ea9e82cd52'},16729-0020-15,1,317573,01-19-2015,pioglitazone 15 MG Oral Tablet,Accord Healthcare Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 5, 'color': 'WHITE', 'imprint': 'P;15', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185685796,16729-0020-15_RXNAVIMAGE10_093F84DC.jpg,440803,168908580,16729-0020-15_NLMIMAGE10_093F84DC.jpg,311901,440803,311901.0,3638.0,188769,123878,79506.0,78771,51178.0,24331,16101.0,4674,3638.0,"[{'@sourceNdc9': '16729-0020', 'ndc9': ['63629-3330', '66336-0857', '61786-0564', '68788-6419', '50090-1319']}]",,8f2d7000-37ca-4e09-98ec-07d1c0354cb3,2f347063-bf67-515f-e054-00144ff8d46c,4.0
{'$oid': '5a32f6adeb4525ea9e82cd53'},00781-5310-06,1,403825,01-19-2015,Risperidone 0.5 MG Disintegrating Oral Tablet,Sandoz Inc,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 5, 'color': 'PINK', 'imprint': 'SZ;Z1', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185685868,00781-5310-06_RXNAVIMAGE10_243F925C.jpg,524146,168908652,00781-5310-06_NLMIMAGE10_243F925C.jpg,392681,524146,392681.0,4663.0,234229,156226,110870.0,100917,72535.0,31140,22785.0,5612,4663.0,,,e5ec2af6-7777-4dc2-9cea-eefc2629d5ad,4f18c7d4-3264-480d-8f61-f1c601cbb2ec,9.0
{'$oid': '5a32f6aeeb4525ea9e82cd54'},00781-5313-06,1,616698,01-19-2015,Risperidone 3 MG Disintegrating Oral Tablet,Sandoz Inc,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 8, 'color': 'PINK', 'imprint': 'SZ;Z5', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185685855,00781-5313-06_RXNAVIMAGE10_1F3F8FEC.jpg,593140,168908639,00781-5313-06_NLMIMAGE10_1F3F8FEC.jpg,462931,593140,462931.0,4282.0,258753,170515,124948.0,106792,78417.0,31204,22836.0,5313,4282.0,,,e5ec2af6-7777-4dc2-9cea-eefc2629d5ad,4f18c7d4-3264-480d-8f61-f1c601cbb2ec,9.0
{'$oid': '5a32f6aeeb4525ea9e82cd55'},64764-0543-11,1,206205,01-19-2015,lansoprazole 15 MG Disintegrating Oral Tablet [Prevacid],"Takeda Pharmaceuticals America, Inc.",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 9, 'color': 'WHITE, BROWN', 'imprint': '15', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185685892,64764-0543-11_RXNAVIMAGE10_2D3F96DC.jpg,616129,168908676,64764-0543-11_NLMIMAGE10_2D3F96DC.jpg,479539,616129,479539.0,5941.0,274209,183652,136066.0,118875,88655.0,37739,28922.0,6729,5941.0,"[{'@sourceNdc9': '64764-0543', 'ndc9': ['54868-5795']}]",,,,
{'$oid': '5a32f6aeeb4525ea9e82cd56'},50383-0172-90,1,197448,01-19-2015,Levocarnitine 330 MG Oral Tablet,"Hi-Tech Pharmacal Co., Inc.",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 13, 'color': 'WHITE', 'imprint': 'LC;77', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185685915,50383-0172-90_RXNAVIMAGE10_363F9B2C.jpg,499813,168908699,50383-0172-90_NLMIMAGE10_363F9B2C.jpg,364489,499813,364489.0,3187.0,203460,132617,87387.0,82629,54446.0,24546,16058.0,4305,3187.0,"[{'@sourceNdc9': '54482-0144', 'ndc9': ['50383-0172']}]",,c8a590a7-628b-45c5-ac2c-24214a69eaa6,c8a590a7-628b-45c5-ac2c-24214a69eaa6,1.0
{'$oid': '5a32f6aeeb4525ea9e82cd57'},00832-0301-00,1,991194,03-26-2015,Chlorpromazine hydrochloride 25 MG Oral Tablet,"Upsher-Smith Laboratories, Inc.",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 10, 'color': 'BROWN', 'imprint': '832;25', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185686106,00832-0301-00_RXNAVIMAGE10_7D3FBEAD.jpg,602408,168908890,00832-0301-00_NLMIMAGE10_7D3FBEAD.jpg,466355,602408,466355.0,5324.0,255750,168433,120775.0,106063,76303.0,32302,23636.0,6309,5324.0,"[{'@sourceNdc9': '00832-0301', 'ndc9': ['24236-0323', '51079-0519', '53808-0924', '55154-5630', '58118-0301', '68151-2478', '24236-0181']}]",,,,
{'$oid': '5a32f6aeeb4525ea9e82cd58'},00054-0044-21,1,242461,03-26-2015,cilostazol 100 MG Oral Tablet,"Roxane Laboratories, Inc",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 8, 'color': 'WHITE', 'imprint': '54;757', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185686310,00054-0044-21_RXNAVIMAGE10_C83FE45F.jpg,456780,168909094,00054-0044-21_NLMIMAGE10_C83FE45F.jpg,325387,456780,325387.0,3161.0,188481,121516,76068.0,76134,47837.0,23441,14851.0,4297,3161.0,"[{'@sourceNdc9': '00054-0044', 'ndc9': ['68151-4123']}]",,,,
{'$oid': '5a32f6aeeb4525ea9e82cd59'},16729-0175-01,1,856762,03-26-2015,Amitriptyline Hydrochloride 100 MG Oral Tablet,Accord Healthcare Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 11, 'color': 'BROWN', 'imprint': 'I5', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185686167,16729-0175-01_RXNAVIMAGE10_933FC98E.jpg,649116,168908951,16729-0175-01_NLMIMAGE10_933FC98E.jpg,516586,649116,516586.0,4594.0,277016,177448,131972.0,108313,79766.0,30849,22497.0,5637,4594.0,"[{'@sourceNdc9': '16729-0175', 'ndc9': ['61786-0204', '50436-0175']}]",,1e6d2c80-fbc8-444e-bdd3-6a91fe1b95bd,31ec6679-67be-000c-e054-00144ff88e88,4.0
{'$oid': '5a32f6aeeb4525ea9e82cd5a'},53489-0176-01,1,197316,03-26-2015,Albuterol 2 MG Oral Tablet,"Mutual Pharmaceutical Company, Inc.",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 6, 'color': 'WHITE', 'imprint': 'MP;47', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 2}","{'active': [], 'inactive': []}",False,185686033,53489-0176-01_RXNAVIMAGE10_623FB12D.jpg,439010,168908817,53489-0176-01_NLMIMAGE10_623FB12D.jpg,309824,439010,309824.0,3325.0,188059,122710,78497.0,77591,49972.0,23881,15530.0,4384,3325.0,"[{'@sourceNdc9': '53489-0176', 'ndc9': ['52125-0235', '52125-0281', '54868-1073', '63629-2638', '68084-0949', '68788-0255']}]",,87b8cd3c-2849-4b50-b63e-9ea379165c07,6add3dd0-7f72-4fb5-82d1-951c0658cc0c,3.0
{'$oid': '5a32f6aeeb4525ea9e82cd5b'},00093-7038-56,1,848151,03-26-2015,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet,Teva Pharmaceuticals USA Inc,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 11, 'color': 'BROWN', 'imprint': 'TV;7038', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185686262,00093-7038-56_RXNAVIMAGE10_B63FDB5E.jpg,681572,168909046,00093-7038-56_NLMIMAGE10_B63FDB5E.jpg,533446,681572,533446.0,5317.0,297256,193142,142510.0,120922,88666.0,35869,26451.0,6339,5317.0,,,e7545204-1357-4543-aa05-c01fc890bc24,4dd2d15d-2d07-4191-9925-f7dddeaac5a7,3.0
{'$oid': '5a32f6aeeb4525ea9e82cd5c'},00185-1111-60,1,993536,03-26-2015,12 HR Bupropion Hydrochloride 200 MG Extended Release Oral Tablet,"Eon Labs, Inc.",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 12, 'color': 'PINK', 'imprint': 'E;1111', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185686238,00185-1111-60_RXNAVIMAGE10_AD3FD6DE.jpg,591656,168909022,00185-1111-60_NLMIMAGE10_AD3FD6DE.jpg,444462,591656,444462.0,4001.0,244244,156266,106413.0,95792,64268.0,27436,18488.0,5132,4001.0,"[{'@sourceNdc9': '00185-1111', 'ndc9': ['54868-6306', '43353-0189', '61786-0763']}]",,,,
